2.0 18.00000 -3.74000 0.34129E+01 0.0426835 0.0447836 0.0447836 0.00412175
2.0 18.00000 -3.74000 0.34384E+01 0.0418709 0.0440817 0.0440817 0.00399184
2.0 18.00000 -3.74000 0.34634E+01 0.0408637 0.0431888 0.0431888 0.00386885
2.0 18.00000 -3.74000 0.34879E+01 0.0408518 0.0433519 0.0433519 0.00378586
2.0 18.00000 -3.74000 0.35118E+01 0.040164 0.0428309 0.0428309 0.00371284
2.0 18.00000 -3.74000 0.35352E+01 0.0398462 0.0427191 0.0427191 0.00367911
2.0 18.00000 -3.74000 0.35582E+01 0.0386829 0.0416808 0.0416808 0.00367212
2.0 18.00000 -3.74000 0.35807E+01 0.0380996 0.0412543 0.0412543 0.00363359
2.0 18.00000 -3.74000 0.36027E+01 0.0373503 0.0406409 0.0406409 0.00363845
2.0 18.00000 -3.74000 0.36243E+01 0.0359598 0.0392861 0.0392861 0.00369384
2.0 18.00000 -3.74000 0.36455E+01 0.0344909 0.037771 0.037771 0.00378517
2.0 18.00000 -3.74000 0.36663E+01 0.0335169 0.0367647 0.0367647 0.00387679
2.0 18.00000 -3.74000 0.36866E+01 0.0327006 0.035938 0.035938 0.00396511
2.0 18.00000 -3.74000 0.37066E+01 0.0315672 0.0347365 0.0347365 0.00406131
2.0 18.00000 -3.74000 0.37262E+01 0.0303596 0.0334593 0.0334593 0.00415753
2.0 18.00000 -3.74000 0.37454E+01 0.0296324 0.0327439 0.0327439 0.00425795
2.0 18.00000 -3.74000 0.37642E+01 0.0287625 0.0318803 0.0318803 0.00436103
2.0 18.00000 -3.74000 0.37827E+01 0.0277957 0.0309616 0.0309616 0.00448505
2.0 18.00000 -3.74000 0.38009E+01 0.0276244 0.0309034 0.0309034 0.00453704
2.0 18.00000 -3.74000 0.38187E+01 0.0269152 0.0302796 0.0302796 0.00465481
2.0 18.00000 -3.74000 0.38363E+01 0.0259773 0.0294012 0.0294012 0.00478492
